"id";"kode_normalisasi";"nama_material";"deskripsi";"satuan";"harga";"created_at";"updated_at"
"246";"000000002054573";"CT;0.72KV;RING;800/5A;5P20;5VA;ID";;"BH";"1643400";NULL;NULL
"247";"000000002070009";"PT;20kV;K;IND;20000/V3-100/V3;0.5;100VA";;"BH";"804722";NULL;NULL
"248";"000000002070009";"PT;20kV;K;IND;20000/V3-100/V3;0.5;100VA";;"BH";"0";NULL;NULL
"249";"000000002070016";"PT;20kV;K;IND;20000/V3-100/V3;;60VA";;"BH";"8800000";NULL;NULL
"250";"000000002070016";"PT;20kV;K;IND;20000/V3-100/V3;;60VA";;"BH";"8800000";NULL;NULL
"251";"000000002070040";"PT;20kV;K;;20000/V3-100/V3;0.2;30VA;ID";;"BH";"0";NULL;NULL
"252";"000000002070111";"PT;150kV;K;CAP;150/V3-0.1/V3;0.5;50VA";;"BH";"0";NULL;NULL
"253";"000000002070111";"PT;150kV;K;CAP;150/V3-0.1/V3;0.5;50VA";;"BH";"0";NULL;NULL
"254";"000000002090004";"LA;20-24kV;K;10kA;;;";;"BH";"716015";NULL;NULL
"255";"000000002090004";"LA;20-24kV;K;10kA;;;";;"BH";"0";NULL;NULL
"256";"000000002090032";"LA;20-24kV;K;10kA;POLYMER;;";;"BH";"738980";NULL;NULL
"257";"000000002090032";"LA;20-24kV;K;10kA;POLYMER;;";;"BH";"738980";NULL;NULL
"258";"000000002150001";"CUB;ISO;CBOG;24kV;630A;12.5kA;";;"SET";"0";NULL;NULL
"259";"000000002150001";"CUB;ISO;CBOG;24kV;630A;12.5kA;";;"SET";"0";NULL;NULL
"260";"000000002150004";"CUB;ISO;LBS;24kV;630A;24kA;";;"BH";"45374945";NULL;NULL
"261";"000000002150004";"CUB;ISO;LBS;24kV;630A;24kA;";;"BH";"45374945";NULL;NULL
"262";"000000002150007";"CUB;ISO;RMU(2LBS-TP);24kV;630A;12.5kA;";;"SET";"62040000";NULL;NULL
"263";"000000002150007";"CUB;ISO;RMU(2LBS-TP);24kV;630A;12.5kA;";;"SET";"0";NULL;NULL
"264";"000000002150010";"CUB;ISO;RMU-2LBSVTCBOG;24kV;630A;12.5kA;";;"SET";"0";NULL;NULL
"265";"000000002150010";"CUB;ISO;RMU-2LBSVTCBOG;24kV;630A;12.5kA;";;"SET";"0";NULL;NULL
"266";"000000002150011";"CUB;ISO;TP;24kV;630A;12.5kA;";;"SET";"70032563";NULL;NULL
"267";"000000002150011";"CUB;ISO;TP;24kV;630A;12.5kA;";;"SET";"70032563";NULL;NULL
"268";"000000002150012";"CUB;ISO;VT;24kV;630A;12.5kA;";;"SET";"66614900";NULL;NULL
"269";"000000002150012";"CUB;ISO;VT;24kV;630A;12.5kA;";;"SET";"0";NULL;NULL
"270";"000000002150013";"CUB;N ISO;ACO(2LBS);24kV;630A;12.5kA;";;"SET";"269720000";NULL;NULL
"271";"000000002150013";"CUB;N ISO;ACO(2LBS);24kV;630A;12.5kA;";;"SET";"269720000";NULL;NULL
"272";"000000002150015";"CUB;N ISO;CBMP;24kV;630A;12.5kA;";;"SET";"53451200";NULL;NULL
"273";"000000002150015";"CUB;N ISO;CBMP;24kV;630A;12.5kA;";;"SET";"0";NULL;NULL
"274";"000000002150017";"CUB;N ISO;CBOG MET;24kV;630A;12.5kA;";;"SET";"103088150";NULL;NULL
"275";"000000002150017";"CUB;N ISO;CBOG MET;24kV;630A;12.5kA;";;"SET";"103088150";NULL;NULL
"276";"000000002150018";"CUB;N ISO;CBOG;24kV;630A;;";;"SET";"53472100";NULL;NULL
"277";"000000002150018";"CUB;N ISO;CBOG;24kV;630A;;";;"SET";"0";NULL;NULL
"278";"000000002150024";"CUB;N ISO;LBS MOTORIZE;24kV;630A;12.5kA;";;"SET";"23174834";NULL;NULL
"279";"000000002150024";"CUB;N ISO;LBS MOTORIZE;24kV;630A;12.5kA;";;"SET";"23174834";NULL;NULL
"280";"000000002150029";"CUB;N ISO;LBS;24kV;630A;;";;"SET";"21013850";NULL;NULL
"281";"000000002150029";"CUB;N ISO;LBS;24kV;630A;;";;"SET";"21013850";NULL;NULL
"282";"000000002150030";"CUB;N ISO;OG;24kV;630A;12.5kA;";;"SET";"7532610";NULL;NULL
"283";"000000002150030";"CUB;N ISO;OG;24kV;630A;12.5kA;";;"SET";"0";NULL;NULL
"284";"000000002150031";"CUB;N ISO;SACO(2LBS);24kV;630A;12.5kA;";;"SET";"30920441";NULL;NULL
"285";"000000002150031";"CUB;N ISO;SACO(2LBS);24kV;630A;12.5kA;";;"SET";"0";NULL;NULL
"286";"000000002150033";"CUB;N ISO;TP;24kV;630A;;";;"SET";"24492843";NULL;NULL
"287";"000000002150033";"CUB;N ISO;TP;24kV;630A;;";;"SET";"24492843";NULL;NULL
"288";"000000002150034";"CUB;N ISO;VT;24kV;630A;;";;"SET";"13167000";NULL;NULL
"289";"000000002150034";"CUB;N ISO;VT;24kV;630A;;";;"SET";"0";NULL;NULL
"290";"000000002150035";"CUB;N ISO;DS;24KV;630A;;";;"SET";"6014474";NULL;NULL
"291";"000000002150035";"CUB;N ISO;DS;24KV;630A;;";;"SET";"0";NULL;NULL
"292";"000000002150049";"CUB;MTLCLAD;OUTGOING;20kV;630A;25KA";;"U";"122769604";NULL;NULL
"293";"000000002150049";"CUB;MTLCLAD;OUTGOING;20kV;630A;25KA";;"U";"122769604";NULL;NULL
"294";"000000002150091";"CUB;ISO;LBS MOTORIZE;24kV;630A;25kA;";;"SET";"61190481";NULL;NULL
"295";"000000002150091";"CUB;ISO;LBS MOTORIZE;24kV;630A;25kA;";;"SET";"61190481";NULL;NULL
"296";"000000002150093";"CUB;ISO;CBOG+MTR;20kV;400A;12.5kA;";;"SET";"260700000";NULL;NULL
"297";"000000002150093";"CUB;ISO;CBOG+MTR;20kV;400A;12.5kA;";;"SET";"0";NULL;NULL
"298";"000000002150095";"CUB;ISO;METERING;20kV;630A;25kA;";;"SET";"273408843";NULL;NULL
"299";"000000002150095";"CUB;ISO;METERING;20kV;630A;25kA;";;"SET";"273408843";NULL;NULL
"300";"000000002150110";"CUB;MTLCLAD;COUPLE;20kV;2000A;25kA;";;"U";"165614603";NULL;NULL
"301";"000000002150110";"CUB;MTLCLAD;COUPLE;20kV;2000A;25kA;";;"U";"165614603";NULL;NULL
"302";"000000002150119";"CUB;MTLCLAD;OUTGOING;20kV;1250A;25kA;";;"U";"0";NULL;NULL
"303";"000000002150119";"CUB;MTLCLAD;OUTGOING;20kV;1250A;25kA;";;"U";"0";NULL;NULL
"304";"000000002150126";"CUB;N ISO NMTR;ACO(2LBS);24kV;630A;16kA";;"SET";"231770000";NULL;NULL
"305";"000000002150126";"CUB;N ISO NMTR;ACO(2LBS);24kV;630A;16kA";;"SET";"231770000";NULL;NULL
"306";"000000002150163";"CUB;ISO;LBS MOTORIZE;24kV;630A;16kA;";;"SET";"50892842";NULL;NULL
"307";"000000002150163";"CUB;ISO;LBS MOTORIZE;24kV;630A;16kA;";;"SET";"50892842";NULL;NULL
"308";"000000002150173";"CUB;N ISO;LBS MOTORIZE;24KV;630A;16KA";;"SET";"19893742";NULL;NULL
"309";"000000002150173";"CUB;N ISO;LBS MOTORIZE;24KV;630A;16KA";;"SET";"19893742";NULL;NULL
"310";"000000002150176";"CUB;N ISO;CBOG MTRZ;24KV;630A;16KA";;"SET";"125002900";NULL;NULL
"311";"000000002150176";"CUB;N ISO;CBOG MTRZ;24KV;630A;16KA";;"SET";"125002900";NULL;NULL
"312";"000000002150188";"CUB;N ISO;LBS;24kV;630A;16kA;";;"SET";"16726239";NULL;NULL
"313";"000000002150188";"CUB;N ISO;LBS;24kV;630A;16kA;";;"SET";"16726239";NULL;NULL
"314";"000000002150599";"CUB;N ISO;CBOG MOT MTR;24KV;630A;16KA";;"SET";"87153858";NULL;NULL
"315";"000000002150599";"CUB;N ISO;CBOG MOT MTR;24KV;630A;16KA";;"SET";"87153858";NULL;NULL
"316";"000000002150601";"CUB;ISO;CBOG+MTR;24KV;630A;16KA;";;"SET";"248460058";NULL;NULL
"317";"000000002150601";"CUB;ISO;CBOG+MTR;24KV;630A;16KA;";;"SET";"248460058";NULL;NULL
"318";"000000002150603";"CUB;ISO;LBS;24KV;630A;16KA;MANUAL";;"BH";"51717842";NULL;NULL
"319";"000000002150603";"CUB;ISO;LBS;24KV;630A;16KA;MANUAL";;"BH";"51717842";NULL;NULL
"320";"000000002150604";"CUB;ISO;TP;24KV;630A;16KA";;"BH";"71242842";NULL;NULL
"321";"000000002150604";"CUB;ISO;TP;24KV;630A;16KA";;"BH";"71242842";NULL;NULL
"322";"000000002150605";"CUB;N ISO;TP;24KV;630A;16KA";;"BH";"21192842";NULL;NULL
"323";"000000002150605";"CUB;N ISO;TP;24KV;630A;16KA";;"BH";"21192842";NULL;NULL
"324";"000000002150608";"CUB;ISO;CBOG INC MTRZ+MTR;20KV;630A;16KA";;"BH";"0";NULL;NULL
"325";"000000002150608";"CUB;ISO;CBOG INC MTRZ+MTR;20KV;630A;16KA";;"BH";"0";NULL;NULL
"326";"000000002150615";"CUB;;ACOS;24KV;630A;16KA;INC ATS";;"SET";"484000000";NULL;NULL
"327";"000000002150615";"CUB;;ACOS;24KV;630A;16KA;INC ATS";;"SET";"484000000";NULL;NULL
"328";"000000002160008";"CUB ACC;MECHANIC MOTORIZED 48VDC";;"BH";"0";NULL;NULL
"329";"000000002160008";"CUB ACC;MECHANIC MOTORIZED 48VDC";;"BH";"0";NULL;NULL
"330";"000000002160037";"CUB ACC;COPPER BRAID";;"BH";"0";NULL;NULL
"331";"000000002160037";"CUB ACC;COPPER BRAID";;"BH";"0";NULL;NULL
"332";"000000002160044";"CUB ACC;RAIL CU MALE DS 20kV";;"BH";"1375000";NULL;NULL
"333";"000000002160044";"CUB ACC;RAIL CU MALE DS 20kV";;"BH";"1375000";NULL;NULL
"334";"000000002160046";"CUB ACC;HEATER";;"BH";"442130";NULL;NULL
"335";"000000002160046";"CUB ACC;HEATER";;"BH";"442130";NULL;NULL
"336";"000000002160078";"CUB ACC;TEMPORARY VOLTAGE SUPPLY (TVS)";;"BH";"2475000";NULL;NULL
"337";"000000002160078";"CUB ACC;TEMPORARY VOLTAGE SUPPLY (TVS)";;"BH";"2475000";NULL;NULL
"338";"000000002170010";"RELAY;MCAG14;ELECT;;110VDC;5A";;"BH";"0";NULL;NULL
"339";"000000002170010";"RELAY;MCAG14;ELECT;;110VDC;5A";;"BH";"0";NULL;NULL
"340";"000000002170012";"RELAY;OCR;DIGITAL;;110VDC;5A";;"BH";"13200000";NULL;NULL
"341";"000000002170012";"RELAY;OCR;DIGITAL;;110VDC;5A";;"BH";"0";NULL;NULL
"342";"000000002170015";"RELAY;OCR+GFR;DIGITAL;;110VDC;5A";;"BH";"9625000";NULL;NULL
"343";"000000002170015";"RELAY;OCR+GFR;DIGITAL;;110VDC;5A";;"BH";"9625000";NULL;NULL
"344";"000000002170019";"RELAY;THERMAL INVERST TIME;;110VDC;";;"BH";"0";NULL;NULL
"345";"000000002170019";"RELAY;THERMAL INVERST TIME;;110VDC;";;"BH";"0";NULL;NULL
"346";"000000002170022";"RELAY;ZERO SEQUENCE;;110VDC;;";;"BH";"2427337";NULL;NULL
"347";"000000002170022";"RELAY;ZERO SEQUENCE;;110VDC;;";;"BH";"0";NULL;NULL
"348";"000000002170172";"RELAY;OCR+GFR;DIGITAL;110V3;110VDC;5A";;"BH";"9625000";NULL;NULL
"349";"000000002170172";"RELAY;OCR+GFR;DIGITAL;110V3;110VDC;5A";;"BH";"9625000";NULL;NULL
"350";"000000002180018";"RELAY ACC;GOUND FAULT DETECTOR TM";;"BH";"4066800";NULL;NULL
"351";"000000002180018";"RELAY ACC;GOUND FAULT DETECTOR TM";;"BH";"4066800";NULL;NULL
"352";"000000002180022";"RELAY ACC;INDEPENDENT TOCP";;"BH";"1959857";NULL;NULL
"353";"000000002180022";"RELAY ACC;INDEPENDENT TOCP";;"BH";"0";NULL;NULL
"354";"000000002180029";"RELAY ACC;PROTECTION CHRONOLOGICALLY";;"BH";"9680000";NULL;NULL
"355";"000000002180029";"RELAY ACC;PROTECTION CHRONOLOGICALLY";;"BH";"9680000";NULL;NULL
"356";"000000002180176";"RELAY ACC;GROUND FAULT DETECTOR 20KV";;"BH";"0";NULL;NULL
"357";"000000002180176";"RELAY ACC;GROUND FAULT DETECTOR 20KV";;"BH";"0";NULL;NULL
"358";"000000002190007";"MTR;APP1C M;;3P;380V;CT 100/5A;;DT;4W";;"BH";"5566000";NULL;NULL
"359";"000000002190007";"MTR;APP1C M;;3P;380V;CT 100/5A;;DT;4W";;"BH";"0";NULL;NULL
"360";"000000002190009";"MTR;APP1C M;;3P;380V;CT 200/5A;;DT;4W";;"BH";"5548400";NULL;NULL
"361";"000000002190009";"MTR;APP1C M;;3P;380V;CT 200/5A;;DT;4W";;"BH";"0";NULL;NULL
"362";"000000002190013";"MTR;APP2F M;;3P;380V;CT 100/5A;;DT;4W";;"BH";"3619696";NULL;NULL
"363";"000000002190013";"MTR;APP2F M;;3P;380V;CT 100/5A;;DT;4W";;"BH";"0";NULL;NULL
"364";"000000002190018";"MTR;APP2F M;;3P;380V;CT 50/5A;;DT;4W";;"BH";"3619696";NULL;NULL
"365";"000000002190018";"MTR;APP2F M;;3P;380V;CT 50/5A;;DT;4W";;"BH";"0";NULL;NULL
"366";"000000002190026";"MTR;kVARH M;;3P;220/380V;20-60A;3;ST;4W";;"BH";"902060";NULL;NULL
"367";"000000002190026";"MTR;kVARH M;;3P;220/380V;20-60A;3;ST;4W";;"BH";"902060";NULL;NULL
"368";"000000002190026";"MTR;kVARH M;;3P;220/380V;20-60A;3;ST;4W";;"BH";"902060";NULL;NULL
"369";"000000002190027";"MTR;kVARH M;;3P;220/380V;50-100A;3;ST;";;"BH";"0";NULL;NULL
"370";"000000002190027";"MTR;kVARH M;;3P;220/380V;50-100A;3;ST;";;"BH";"0";NULL;NULL
"371";"000000002190028";"MTR;kVARH M;;3P;220/380V;5-20A;3;ST;4W";;"BH";"0";NULL;NULL
"372";"000000002190028";"MTR;kVARH M;;3P;220/380V;5-20A;3;ST;4W";;"BH";"0";NULL;NULL
"373";"000000002190029";"MTR;kVARH M;;3P;220/380V;5A;3;ST;4W";;"BH";"718208";NULL;NULL
"374";"000000002190029";"MTR;kVARH M;;3P;220/380V;5A;3;ST;4W";;"BH";"0";NULL;NULL
"375";"000000002190030";"MTR;kVARH M;;3P;57.7/100V;5A;3;ST;4W";;"BH";"0";NULL;NULL
"376";"000000002190030";"MTR;kVARH M;;3P;57.7/100V;5A;3;ST;4W";;"BH";"0";NULL;NULL
"377";"000000002190031";"MTR;kWH E;;1P;230V;;0.5;;;;";;"BH";"158950";NULL;NULL
"378";"000000002190031";"MTR;kWH E;;1P;230V;;0.5;;;;";;"BH";"0";NULL;NULL
"379";"000000002190042";"MTR;kWH E-PR;;1P;230V;20-60A;0.5;;2W";;"BH";"0";NULL;NULL
"380";"000000002190042";"MTR;kWH E-PR;;1P;230V;20-60A;0.5;;2W";;"BH";"0";NULL;NULL
"381";"000000002190045";"MTR;kWH M;;1P;230V;20-60A;2;;2W";;"BH";"215050";NULL;NULL
"382";"000000002190045";"MTR;kWH M;;1P;230V;20-60A;2;;2W";;"BH";"215050";NULL;NULL
"383";"000000002190045";"MTR;kWH M;;1P;230V;20-60A;2;;2W";;"BH";"0";NULL;NULL
"384";"000000002190048";"MTR;kWH M;;1P;230V;5-20A;2;;2W";;"BH";"158400";NULL;NULL
"385";"000000002190048";"MTR;kWH M;;1P;230V;5-20A;2;;2W";;"BH";"158400";NULL;NULL
"386";"000000002190051";"MTR;kWH M;;3P;220/380V;20-60A;1;DT;4W";;"BH";"945494";NULL;NULL
"387";"000000002190051";"MTR;kWH M;;3P;220/380V;20-60A;1;DT;4W";;"BH";"945494";NULL;NULL
"388";"000000002190052";"MTR;kWH M;;3P;220/380V;20-60A;2;ST;4W";;"BH";"1100000";NULL;NULL
"389";"000000002190052";"MTR;kWH M;;3P;220/380V;20-60A;2;ST;4W";;"BH";"1100000";NULL;NULL
"390";"000000002190056";"MTR;kWH M;;3P;220/380V;50-100A;2;ST;4W";;"BH";"1017500";NULL;NULL
"391";"000000002190056";"MTR;kWH M;;3P;220/380V;50-100A;2;ST;4W";;"BH";"1017500";NULL;NULL
"392";"000000002190056";"MTR;kWH M;;3P;220/380V;50-100A;2;ST;4W";;"BH";"1017500";NULL;NULL
"393";"000000002190057";"MTR;kWH M;;3P;220/380V;5-20A;1;DT;4W";;"BH";"833524";NULL;NULL
"394";"000000002190057";"MTR;kWH M;;3P;220/380V;5-20A;1;DT;4W";;"BH";"833524";NULL;NULL
"395";"000000002190058";"MTR;kWH M;;3P;220/380V;5-20A;2;ST;4W";;"BH";"1045000";NULL;NULL
"396";"000000002190058";"MTR;kWH M;;3P;220/380V;5-20A;2;ST;4W";;"BH";"1045000";NULL;NULL
"397";"000000002190059";"MTR;kWH M;;3P;220/380V;5A;1;DT;4W";;"BH";"0";NULL;NULL
"398";"000000002190059";"MTR;kWH M;;3P;220/380V;5A;1;DT;4W";;"BH";"0";NULL;NULL
"399";"000000002190060";"MTR;kWH M;;3P;220/380V;5A;2;ST;4W";;"BH";"898970";NULL;NULL
"400";"000000002190060";"MTR;kWH M;;3P;220/380V;5A;2;ST;4W";;"BH";"0";NULL;NULL
"401";"000000002190061";"MTR;kWH M;;3P;57.7/100V;5A;1;DT;4W";;"BH";"0";NULL;NULL
"402";"000000002190061";"MTR;kWH M;;3P;57.7/100V;5A;1;DT;4W";;"BH";"0";NULL;NULL
"403";"000000002190062";"MTR;kWH M;;3P;57.7/100V;5A;2;ST;4W";;"BH";"454510";NULL;NULL
"404";"000000002190062";"MTR;kWH M;;3P;57.7/100V;5A;2;ST;4W";;"BH";"0";NULL;NULL
"405";"000000002190068";"MTR;kWH MCOM;;1P;230V;5-20A-16A;2;ST;2W";;"BH";"0";NULL;NULL
"406";"000000002190068";"MTR;kWH MCOM;;1P;230V;5-20A-16A;2;ST;2W";;"BH";"0";NULL;NULL
"407";"000000002190080";"MTR;KWH EXIM;;3P;57.7V;50A;;;4W";;"BH";"1077913";NULL;NULL
"408";"000000002190080";"MTR;KWH EXIM;;3P;57.7V;50A;;;4W";;"BH";"0";NULL;NULL
"409";"000000002190089";"MTR;KWH E;;3P;220/380V;5A;1;;4W";;"BH";"2475281";NULL;NULL
"410";"000000002190089";"MTR;KWH E;;3P;220/380V;5A;1;;4W";;"BH";"2475281";NULL;NULL
"411";"000000002190090";"MTR;KWH E;;3P;57,7/100V;0,5;;4W";;"BH";"5448959";NULL;NULL
"412";"000000002190090";"MTR;KWH E;;3P;57,7/100V;0,5;;4W";;"BH";"5448959";NULL;NULL
"413";"000000002190096";"MTR;KWHMCOM;;1P;230V;5-20A MINMCB;2;ST;";;"BH";"179200";NULL;NULL
"414";"000000002190096";"MTR;KWHMCOM;;1P;230V;5-20A MINMCB;2;ST;";;"BH";"179200";NULL;NULL
"415";"000000002190106";"MTR;kWH E;;1P;230V;5-20A;1;;2W";;"BH";"342100";NULL;NULL
"416";"000000002190106";"MTR;kWH E;;1P;230V;5-20A;1;;2W";;"BH";"0";NULL;NULL
"417";"000000002190112";"MTR;kWH E;;3P;57.7/100V;5A;0.5;;4W";;"BH";"1886500";NULL;NULL
"418";"000000002190112";"MTR;kWH E;;3P;57.7/100V;5A;0.5;;4W";;"BH";"1886500";NULL;NULL
"419";"000000002190115";"MTR;kWH E;MD;3P;57.7/100V;5A;0.5;;4W";;"BH";"5247000";NULL;NULL
"420";"000000002190115";"MTR;kWH E;MD;3P;57.7/100V;5A;0.5;;4W";;"BH";"0";NULL;NULL
"421";"000000002190116";"MTR;KWH EXIM;;1P;57.7V;5A;0.5;ST;2W";;"BH";"1584000";NULL;NULL
"422";"000000002190116";"MTR;KWH EXIM;;1P;57.7V;5A;0.5;ST;2W";;"BH";"1584000";NULL;NULL
"423";"000000002190191";"MTR;OFIT;;3P;20kV/100V;150-300/5.5A;0.5;";;"BH";"88717354";NULL;NULL
"424";"000000002190191";"MTR;OFIT;;3P;20kV/100V;150-300/5.5A;0.5;";;"BH";"88717354";NULL;NULL
"425";"000000002190194";"MTR;kWH E;;3P;220/380V;5-100A;1;;4W";;"BH";"2325684";NULL;NULL
"426";"000000002190194";"MTR;kWH E;;3P;220/380V;5-100A;1;;4W";;"BH";"2325684";NULL;NULL
"427";"000000002190206";"MTR;kWH E;;3P;57.7/240V;5-20A;0.5;;4W";;"BH";"3443000";NULL;NULL
"428";"000000002190206";"MTR;kWH E;;3P;57.7/240V;5-20A;0.5;;4W";;"BH";"0";NULL;NULL
"429";"000000002190218";"MTR;kWH E;;3P;230/400V;5-80A;1;;4W";;"BH";"1403435";NULL;NULL
"430";"000000002190218";"MTR;kWH E;;3P;230/400V;5-80A;1;;4W";;"BH";"1403435";NULL;NULL
"431";"000000002190218";"MTR;kWH E;;3P;230/400V;5-80A;1;;4W";;"BH";"0";NULL;NULL
"432";"000000002190224";"MTR;kWH E-PR;;1P;230V;5-60A;1;;2W";;"BH";"266475";NULL;NULL
"433";"000000002190224";"MTR;kWH E-PR;;1P;230V;5-60A;1;;2W";;"BH";"266475";NULL;NULL
"434";"000000002190224";"MTR;kWH E-PR;;1P;230V;5-60A;1;;2W";;"BH";"0";NULL;NULL
"435";"000000002190226";"MTR;kWH E;;1P;230V;5-65A;1;;2W;(PLC)";;"BH";"2475000";NULL;NULL
"436";"000000002190226";"MTR;kWH E;;1P;230V;5-65A;1;;2W;(PLC)";;"BH";"0";NULL;NULL
"437";"000000002190237";"MTR;KWH E-PR-COM;1P;230V;5-60A-2A;1;;2W";;"BH";"236940";NULL;NULL
"438";"000000002190237";"MTR;KWH E-PR-COM;1P;230V;5-60A-2A;1;;2W";;"BH";"236940";NULL;NULL
"439";"000000002190238";"MTR;KWH E-PR-COM;1P;230V;5-60A-4A;1;;2W";;"BH";"236940";NULL;NULL
"440";"000000002190238";"MTR;KWH E-PR-COM;1P;230V;5-60A-4A;1;;2W";;"BH";"236940";NULL;NULL
"441";"000000002190239";"MTR;KWH E-PR-COM;1P;230V;5-60A-6A;1;;2W";;"BH";"236940";NULL;NULL
"442";"000000002190239";"MTR;KWH E-PR-COM;1P;230V;5-60A-6A;1;;2W";;"BH";"236940";NULL;NULL
"443";"000000002190240";"MTR;KWH E-PR-COM;1P;230V;5-60A-10A;1;;2W";;"BH";"236940";NULL;NULL
"444";"000000002190240";"MTR;KWH E-PR-COM;1P;230V;5-60A-10A;1;;2W";;"BH";"236940";NULL;NULL
"445";"000000002190241";"MTR;KWH E-PR-COM;1P;230V;5-60A-16A;1;;2W";;"BH";"236940";NULL;NULL
"446";"000000002190241";"MTR;KWH E-PR-COM;1P;230V;5-60A-16A;1;;2W";;"BH";"236940";NULL;NULL
"447";"000000002190242";"MTR;KWH E-PR-COM;1P;230V;5-60A-20A;1;;2W";;"BH";"236940";NULL;NULL
"448";"000000002190242";"MTR;KWH E-PR-COM;1P;230V;5-60A-20A;1;;2W";;"BH";"236940";NULL;NULL
"449";"000000002190243";"MTR;KWH E-PR-COM;1P;230V;5-60A-25A;1;;2W";;"BH";"236940";NULL;NULL
"450";"000000002190243";"MTR;KWH E-PR-COM;1P;230V;5-60A-25A;1;;2W";;"BH";"236940";NULL;NULL
"451";"000000002190244";"MTR;KWHE-PR-COM;1P;230V;5-60;1;2W;MINMCB";;"BH";"756800";NULL;NULL
"452";"000000002190244";"MTR;KWHE-PR-COM;1P;230V;5-60;1;2W;MINMCB";;"BH";"0";NULL;NULL
"453";"000000002190250";"MTR;kWH E;MD+ANT;1P;;;;";;"SET";"1622500";NULL;NULL
"454";"000000002190250";"MTR;kWH E;MD+ANT;1P;;;;";;"SET";"1622500";NULL;NULL
"455";"000000002190254";"MTR;kWH ECOM;DRUM;1P;230V;5-40-2A;1;;2W";;"BH";"136290";NULL;NULL
"456";"000000002190254";"MTR;kWH ECOM;DRUM;1P;230V;5-40-2A;1;;2W";;"BH";"136290";NULL;NULL
"457";"000000002190255";"MTR;kWH ECOM;DRUM;1P;230V;5-40-4A;1;;2W";;"BH";"136290";NULL;NULL
"458";"000000002190255";"MTR;kWH ECOM;DRUM;1P;230V;5-40-4A;1;;2W";;"BH";"136290";NULL;NULL
"459";"000000002190256";"MTR;kWH ECOM;DRUM;1P;230V;5-40-6A;1;;2W";;"BH";"136290";NULL;NULL
"460";"000000002190256";"MTR;kWH ECOM;DRUM;1P;230V;5-40-6A;1;;2W";;"BH";"136290";NULL;NULL
"461";"000000002190257";"MTR;kWH ECOM;DRUM;1P;230V;5-40-10A;1;;2W";;"BH";"136290";NULL;NULL
"462";"000000002190257";"MTR;kWH ECOM;DRUM;1P;230V;5-40-10A;1;;2W";;"BH";"136290";NULL;NULL
"463";"000000002190258";"MTR;kWH ECOM;DRUM;1P;230V;5-40-16A;1;;2W";;"BH";"136290";NULL;NULL
"464";"000000002190258";"MTR;kWH ECOM;DRUM;1P;230V;5-40-16A;1;;2W";;"BH";"136290";NULL;NULL
"465";"000000002190259";"MTR;kWH ECOM;DRUM;1P;230V;5-40-20A;1;;2W";;"BH";"136290";NULL;NULL
"466";"000000002190259";"MTR;kWH ECOM;DRUM;1P;230V;5-40-20A;1;;2W";;"BH";"136290";NULL;NULL
"467";"000000002190260";"MTR;kWH ECOM;DRUM;1P;230V;5-40-25A;1;;2W";;"BH";"136290";NULL;NULL
"468";"000000002190260";"MTR;kWH ECOM;DRUM;1P;230V;5-40-25A;1;;2W";;"BH";"136290";NULL;NULL
"469";"000000002190261";"MTR;kWHE-PR;STS-ISP;3P;230V;5-100A;1;;4W";;"BH";"1074785";NULL;NULL
"470";"000000002190261";"MTR;kWHE-PR;STS-ISP;3P;230V;5-100A;1;;4W";;"BH";"1074785";NULL;NULL
"471";"000000002190295";"MTR;kWH E;;3P;230/400V;5A;1;;4W";;"BH";"2354000";NULL;NULL
"472";"000000002190295";"MTR;kWH E;;3P;230/400V;5A;1;;4W";;"BH";"2354000";NULL;NULL
"473";"000000002190295";"MTR;kWH E;;3P;230/400V;5A;1;;4W";;"BH";"2354000";NULL;NULL
"474";"000000002190296";"MTR;kWH E;;3P;230/400V;5-100A;1;;4W";;"BH";"965800";NULL;NULL
"475";"000000002190296";"MTR;kWH E;;3P;230/400V;5-100A;1;;4W";;"BH";"965800";NULL;NULL
"476";"000000002190297";"MTR;KWH E-PR-COM;1P;230V;5-60A-35A;1;;2W";;"BH";"220347";NULL;NULL
"477";"000000002190297";"MTR;KWH E-PR-COM;1P;230V;5-60A-35A;1;;2W";;"BH";"220347";NULL;NULL
"478";"000000002190298";"MTR;kWHE;MD+ANT;3P;230/400V;50-250A;1;4W";;"BH";"12615900";NULL;NULL
"479";"000000002190298";"MTR;kWHE;MD+ANT;3P;230/400V;50-250A;1;4W";;"BH";"12615900";NULL;NULL
"480";"000000002190300";"MTR;kWH ECOM;DRUM;1P;230V;5-40A;1;;2W";;"BH";"165385";NULL;NULL
"481";"000000002190300";"MTR;kWH ECOM;DRUM;1P;230V;5-40A;1;;2W";;"BH";"165385";NULL;NULL
"482";"000000002190300";"MTR;kWH ECOM;DRUM;1P;230V;5-40A;1;;2W";;"BH";"0";NULL;NULL
"483";"000000002190401";"MTR;KWH E-PR-NFC;;1P;230V;5-60A;1;;2W";;"BH";"420200";NULL;NULL
"484";"000000002190401";"MTR;KWH E-PR-NFC;;1P;230V;5-60A;1;;2W";;"BH";"420200";NULL;NULL
"485";"000000002190438";"MTR;kWHE;;3P;57.7/100V-230/400;5A;0.5;4W";;"BH";"1479038";NULL;NULL
"486";"000000002190438";"MTR;kWHE;;3P;57.7/100V-230/400;5A;0.5;4W";;"BH";"1479038";NULL;NULL
